Repo,IssueNum,Title_Description,Fixers,Labels,Created_at,Closed_at,Creator,Commentators,Label_adders,Label_removers,Assigns,Unassigns,Closer,Links
electron/electron,21881,"Chromedriver @rpath on electron 8 and higher does not include ffmpeg Chromedriver from electron 8 and higher has this error on start due to a bad rpath.

```
dyld: Library not loaded: @rpath/libffmpeg.dylib
  Referenced from: /Users/sattard/projects/electron/spectron/node_modules/electron-chromedriver/bin/chromedriver
  Reason: image not found
```

Adding the executable path to the rpath fixes it:
`install_name_tool -add_rpath @executable_path/. chromedriver`",erickzhao,platform/macOS;bug :beetle:;8-x-y,2020-01-23T23:45:09Z,2020-01-30T00:40:10Z,MarshallOfSound,,MarshallOfSound,,MarshallOfSound;erickzhao,,MarshallOfSound,
electron/electron,22004,"Provide Electron 7 pre-built binary for arm32v7 (e.g. raspberry pi 3 and 4) <!--  As an open source project with a dedicated but small maintainer team, it can sometimes take a long time for issues to be addressed so please be patient and we will get back to you as soon as we can.
-->

### Preflight Checklist
<!-- Please ensure you've completed the following steps by replacing [ ] with [x]-->

* [x] I have read the [Contributing Guidelines](https://github.com/electron/electron/blob/master/CONTRIBUTING.md) for this project.
* [x] I agree to follow the [Code of Conduct](https://github.com/electron/electron/blob/master/CODE_OF_CONDUCT.md) that this project adheres to.
* [x] I have searched the issue tracker for a feature request that matches the one I want to file, without success.

### Problem Description

Electron 7 does not have pre-built binaries for arm32v7 e.g. raspberry pi 4 (with current raspbian which is still 32bit) and raspberry pi 3.

Dockerfile
```Dockerfile
FROM arm32v7/node

WORKDIR /foo
RUN npm init -y
RUN npm install electron@^7 --unsafe-perm
```

Throws error:

```
> electron@7.1.11 postinstall /foo/node_modules/electron
> node install.js

(node:38) UnhandledPromiseRejectionWarning: HTTPError: Response code 404 (Not Found)
```

However it works just fine with `arm64v8/node` because Electron does provide arm64 binaries.

Note for Electron 6 there exists arm32v7 binaries, so I have to resort using Electron 6 branch.",malept,platform/linux;bug :beetle:;8-x-y;7-1-x;9-x-y,2020-02-01T23:39:20Z,2020-02-11T23:30:44Z,Ciantic,malept;Ciantic,malept,,malept,,malept,
electron/electron,22027,"Cannot resize maximized window on Windows <!--  As an open source project with a dedicated but small maintainer team, it can sometimes take a long time for issues to be addressed so please be patient and we will get back to you as soon as we can.
-->

### Preflight Checklist
<!-- Please ensure you've completed the following steps by replacing [ ] with [x]-->

* [x ] I have read the [Contributing Guidelines](https://github.com/electron/electron/blob/master/CONTRIBUTING.md) for this project.
* [x ] I agree to follow the [Code of Conduct](https://github.com/electron/electron/blob/master/CODE_OF_CONDUCT.md) that this project adheres to.
* [x ] I have searched the issue tracker for an issue that matches the one I want to file, without success.

### Issue Details

* **Electron Version: 7.1.11 && 8.0.0
* **Operating System: Windows 10 (1607)
* **Last Known Working Electron version:6.*

### Expected Behavior
The window will be resized.

### Actual Behavior
The window stays maximized.

### To Reproduce
await this.app.browserWindow.maximize();
await this.app.browserWindow.setBounds({
      x: 0,
      y: 0,
      width: 1920,
      height: 900,
 });

### Additional Information
If I call unmaximzed after maximized, it can resize it. I can use that as a workaround. On Mac OS it works correctly.
",mlaurencin,platform/windows;bug :beetle:;8-x-y;7-1-x,2020-02-04T15:16:18Z,2021-03-10T03:33:20Z,getupp,pushkin-;somebeaver;zilti;mlaurencin;groundwater;electron-triage,sofianguy,,mlaurencin,,electron-triage,
electron/electron,22069,"Crash on web worker close with node integration ### Preflight Checklist

* [x] I have read the [Contributing Guidelines](https://github.com/electron/electron/blob/master/CONTRIBUTING.md) for this project.
* [x] I agree to follow the [Code of Conduct](https://github.com/electron/electron/blob/master/CODE_OF_CONDUCT.md) that this project adheres to.
* [x] I have searched the issue tracker for an issue that matches the one I want to file, without success.

### Issue Details

* **Electron Version:**
7.1.2
* **Operating System:**
Mac OS 10.15.2
* **Last Known Working Electron version:**
Unknown, bug has existed since at least 4.0

### Expected Behavior
Web workers with node integration should not crash on shutdown.

### Actual Behavior
Web workers with node integration occasionally crash on shutdown.

--




### To Reproduce
I am sorry, I do not have a repro because this is definitely a timing issue and is difficult to track down.
### Additional Information
I would tell you at least what code is involved in the crash, but the library that is the culprit is rather large, we use Monaco Editor, which is a subset of the VScode codebase. When it shuts down webworkers, we occasionally run into this crash.

It looks like there was a similar issue opened https://github.com/electron/electron/issues/11243, but this has been closed and whatever the actual cause of this segfault is still out there, haunting us.

Stack trace, crashes with EXC_BAD_ACCESS / KERN_INVALID_ADDRESS:
```json
{
  ""function"": ""uv_close"",
  ""function_offset"": ""0xb7"",
  ""module_offset"": ""0x59fa5c7"",
  ""frame"": 0,
  ""module"": ""Electron Framework"",
  ""registers"": {
    ""r14"": ""0x0000000000000000"",
    ""r15"": ""0x000000010e29b550"",
    ""r12"": ""0x00007f8718515640"",
    ""r13"": ""0x000070001c9409b0"",
    ""r10"": ""0x000000000000002c"",
    ""r11"": ""0x0000000000000206"",
    ""rsp"": ""0x000070001c940990"",
    ""rbx"": ""0x00007f8717bdda18"",
    ""r8"": ""0x000000000001f60b"",
    ""r9"": ""0x0000000000000000"",
    ""rip"": ""0x0000000113b585c7"",
    ""rbp"": ""0x000070001c9409a0"",
    ""rdx"": ""0x0000000000000000"",
    ""rcx"": ""0x000070001c9409b0"",
    ""rdi"": ""0x00007f8717bdda18"",
    ""rax"": ""0x000000000000000b"",
    ""rsi"": ""0x0000000000000000""
  },
  ""file"": ""/Users/distiller/project/src/out/Default/../../third_party/electron_node/deps/uv/src/unix/core.c"",
  ""offset"": ""0x113b585c7"",
  ""line"": 217,
  ""trust"": ""context""
},
{
  ""function"": ""uv_walk"",
  ""function_offset"": ""0xaf"",
  ""module_offset"": ""0x59f971f"",
  ""frame"": 1,
  ""module"": ""Electron Framework"",
  ""file"": ""/Users/distiller/project/src/out/Default/../../third_party/electron_node/deps/uv/src/uv-common.c"",
  ""offset"": ""0x113b5771f"",
  ""line"": 456,
  ""trust"": ""frame_pointer""
},
{
  ""function"": ""electron::NodeBindings::~NodeBindings()"",
  ""function_offset"": ""0x7c"",
  ""module_offset"": ""0x13baec"",
  ""frame"": 2,
  ""module"": ""Electron Framework"",
  ""file"": ""/Users/distiller/project/src/out/Default/../../electron/shell/common/node_bindings.cc"",
  ""offset"": ""0x10e299aec"",
  ""line"": 104,
  ""trust"": ""frame_pointer""
},
{
  ""function"": ""electron::NodeBindingsMac::~NodeBindingsMac()"",
  ""function_offset"": ""0xd"",
  ""module_offset"": ""0x13d8ed"",
  ""frame"": 3,
  ""module"": ""Electron Framework"",
  ""file"": ""/Users/distiller/project/src/out/Default/../../electron/shell/common/node_bindings_mac.cc"",
  ""offset"": ""0x10e29b8ed"",
  ""line"": 20,
  ""trust"": ""frame_pointer""
},
{
  ""function"": ""electron::WebWorkerObserver::ContextWillDestroy(v8::Local<v8::Context>)"",
  ""function_offset"": ""0xcb"",
  ""module_offset"": ""0x1572bb"",
  ""frame"": 4,
  ""module"": ""Electron Framework"",
  ""file"": ""/Users/distiller/project/src/out/Default/../../electron/shell/renderer/web_worker_observer.cc"",
  ""offset"": ""0x10e2b52bb"",
  ""line"": 38,
  ""trust"": ""frame_pointer""
},
{
  ""function"": ""blink::WorkerThread::PrepareForShutdownOnWorkerThread()"",
  ""function_offset"": ""0xc7"",
  ""module_offset"": ""0x4c91b27"",
  ""frame"": 5,
  ""module"": ""Electron Framework"",
  ""file"": ""/Users/distiller/project/src/out/Default/./../../third_party/blink/renderer/core/workers/worker_thread.cc"",
  ""offset"": ""0x112defb27"",
  ""line"": 668,
  ""trust"": ""frame_pointer""
},
{
  ""function"": ""base::TaskAnnotator::RunTask(char const*, base::PendingTask*)"",
  ""function_offset"": ""0x151"",
  ""module_offset"": ""0x2361141"",
  ""frame"": 6,
  ""module"": ""Electron Framework"",
  ""file"": ""/Users/distiller/project/src/out/Default/../../base/callback.h"",
  ""offset"": ""0x1104bf141"",
  ""line"": 98,
  ""trust"": ""frame_pointer""
},
{
  ""function"": ""base::sequence_manager::internal::ThreadControllerWithMessagePumpImpl::DoWorkImpl(base::sequence_manager::LazyNow*, bool*)"",
  ""function_offset"": ""0x193"",
  ""module_offset"": ""0x23710d3"",
  ""frame"": 7,
  ""module"": ""Electron Framework"",
  ""file"": ""/Users/distiller/project/src/out/Default/./../../base/task/sequence_manager/thread_controller_with_message_pump_impl.cc"",
  ""offset"": ""0x1104cf0d3"",
  ""line"": 365,
  ""trust"": ""frame_pointer""
},
{
  ""function"": ""base::sequence_manager::internal::ThreadControllerWithMessagePumpImpl::DoSomeWork()"",
  ""function_offset"": ""0x46"",
  ""module_offset"": ""0x2370db6"",
  ""frame"": 8,
  ""module"": ""Electron Framework"",
  ""file"": ""/Users/distiller/project/src/out/Default/./../../base/task/sequence_manager/thread_controller_with_message_pump_impl.cc"",
  ""offset"": ""0x1104cedb6"",
  ""line"": 219,
  ""trust"": ""frame_pointer""
},
{
  ""function"": ""base::MessagePumpDefault::Run(base::MessagePump::Delegate*)"",
  ""function_offset"": ""0x88"",
  ""module_offset"": ""0x2326d88"",
  ""frame"": 9,
  ""module"": ""Electron Framework"",
  ""file"": ""/Users/distiller/project/src/out/Default/./../../base/message_loop/message_pump_default.cc"",
  ""offset"": ""0x110484d88"",
  ""line"": 39,
  ""trust"": ""frame_pointer""
}
```
",codebytere,platform/macOS;bug :beetle:;7-1-x,2020-02-06T16:20:59Z,2020-07-08T18:00:44Z,implausible,kalbert312;LightGlobal;endymonium;codebytere;implausible,sofianguy,,codebytere,,codebytere,
electron/electron,22119,"Renderer Node fs API stops working on page reload when allowRendererProcessReuse is true <!--  As an open source project with a dedicated but small maintainer team, it can sometimes take a long time for issues to be addressed so please be patient and we will get back to you as soon as we can.
-->

### Preflight Checklist
<!-- Please ensure you've completed the following steps by replacing [ ] with [x]-->

* [x] I have read the [Contributing Guidelines](https://github.com/electron/electron/blob/master/CONTRIBUTING.md) for this project.
* [x] I agree to follow the [Code of Conduct](https://github.com/electron/electron/blob/master/CODE_OF_CONDUCT.md) that this project adheres to.
* [x] I have searched the issue tracker for an issue that matches the one I want to file, without success.

### Issue Details

* **Electron Version:**
  * 8.0.0
* **Operating System:**
  * Windows 10 (1809)
* **Last Known Working Electron version:**
  * <!-- (if applicable) e.g. 3.1.0 -->Unknown

When setting `app.allowRendererProcessReuse = true` and after reloading the renderer (`Ctrl+R` in developer console), Node `fs` APIs would randomly stop working. Specifically, the callbacks are never called, or if you're using `fs.promises`, the promises are never resolved.

An interesting observation is: when you reload again, for a brief moment before the page is refreshed, the previous `fs` calls are magically unblocked. This can be observed by `console.log` lines suddenly printing the moment you hit `Ctrl+R` which disappears quickly as the whole page reloads.

Possibly related: https://github.com/electron/electron/issues/19554 This issue sounds like the opposite of what's happening here.

Also note: issue does not present itself when `app.allowRendererProcessReuse = false`


### Expected Behavior
From the repro steps, expecting to see local files printed in the console:
```
...
renderer.js:8 Reading file main.js
renderer.js:8 Reading file package-lock.json
renderer.js:8 Reading file package.json
renderer.js:8 Reading file preload.js
renderer.js:8 Reading file README.md
renderer.js:8 Reading file renderer.js
renderer.js:14 done
```

### Actual Behavior
List is printed the first time the app loads. Hit Ctrl+R and observe only a few lines printed, or none at all. Hit Ctrl+R again and observe more lines printed for a split second before renderer reloads.

### To Reproduce

Clone https://github.com/electron/electron-quick-start

rendereer.js
```
(async () => {
	const fs = require('fs').promises;

	for (let i = 0; i < 10; i++) {
		let list = await fs.readdir('.', {withFileTypes: true});
		for (let file of list) {
			if (file.isFile()) {
				console.log('Reading file', file.name);
				await fs.readFile(file.name, 'utf-8');
			}
		}
	}

	console.log('done');
})();
```

main.js
```
const {app, BrowserWindow} = require('electron');

function createWindow() {
  const win = new BrowserWindow({
    width: 800,
    height: 600,
    webPreferences: {
      nodeIntegration: true
    }
  });

  win.loadFile('index.html');
  win.webContents.openDevTools();
}

app.whenReady().then(createWindow);

app.allowRendererProcessReuse = true;
app.on('window-all-closed', () => {
  if (process.platform !== 'darwin') {
    app.quit();
  }
});

app.on('activate', () => {
  if (BrowserWindow.getAllWindows().length === 0) {
    createWindow();
  }
});
```


### Screenshots
First boot:
![image](https://user-images.githubusercontent.com/609710/74136094-80cb5c00-4bbb-11ea-92fd-c49b87b3a9f3.png)
On reload:
![image](https://user-images.githubusercontent.com/609710/74136317-cd169c00-4bbb-11ea-8e81-caf0e967bbd9.png)


### Additional Information
<!-- Add any other context about the problem here. -->
",codebytere,bug :beetle:;platform/all;9-x-y;10-x-y;11-x-y,2020-02-10T09:19:38Z,2020-10-13T16:19:46Z,lishid,OfficerHalf;Seblor;pushkin-;aabuhijleh;compeek;talhaguy;janakg;lishid;sboys3;ffflorian;ggreco;zhepoch;codebytere;remss;KishanBagaria;obsius;JontyMC;Hectate;afloras;mahhov,sofianguy,,,,codebytere,
electron/electron,22120,"Media internals broken in electron 8 ### Preflight Checklist
* [X] I have read the [Contributing Guidelines](https://github.com/electron/electron/blob/master/CONTRIBUTING.md) for this project.
* [X] I agree to follow the [Code of Conduct](https://github.com/electron/electron/blob/master/CODE_OF_CONDUCT.md) that this project adheres to.
* [X] I have searched the issue tracker for an issue that matches the one I want to file, without success.

### Issue Details

* **Electron Version:**
  * 8.0.0
* **Operating System:**
  * Ubuntu 18.04 x64 
* **Last Known Working Electron version:**
  * 7.1.11

### Expected Behavior
Loading chrome://media-internals should load the chrome media internals page

### Actual Behavior
Blank page. In chrome 80 there's also the option to show it in the devtools. If I set the correct flags I can see the 'Media' tab option, but it also gives me a blank page. So neither way works.

### To Reproduce
Load `chrome://media-internals`",MarshallOfSound,bug :beetle:;platform/all;8-x-y;9-x-y,2020-02-10T12:57:10Z,2021-03-10T03:32:15Z,sebakerckhof,erickzhao;jdwalker;sarumjanuch;kubaau;eengoron;mashafomasha;electron-triage;danielmain,erickzhao;sofianguy,erickzhao,sofianguy,,electron-triage,
electron/electron,22144,"mediaDevices.enumerateDevices returns different deviceIds on every reload 

### Preflight Checklist
<!-- Please ensure you've completed the following steps by replacing [ ] with [x]-->

* [x] I have read the [Contributing Guidelines](https://github.com/electron/electron/blob/master/CONTRIBUTING.md) for this project.
* [x] I agree to follow the [Code of Conduct](https://github.com/electron/electron/blob/master/CODE_OF_CONDUCT.md) that this project adheres to.
* [x] I have searched the issue tracker for an issue that matches the one I want to file, without success.

### Issue Details

* **Electron Version:**
  * Tested with 8.0.0 and v9.0.0-beta.1
* **Operating System:**
  * macOS 10.15.3 (19D76)
* **Last Known Working Electron version:**
  * 7.1.12

### Expected Behavior

`navigator.mediaDevices.enumerateDevices()` should return a list of MediaDevices with a `label` and a `deviceId` property. The `deviceId` property should stay the same across reloads and restarts.

### Actual Behavior
The `deviceId` property changes with every reload/restart.

### To Reproduce
Simply execute `navigator.mediaDevices.enumerateDevices()` in the renderer process and compare the ids of the media devices to a different execution.

See this fork for an example:
https://github.com/codedrift/electron-quick-start

```sh
$ git clone https://github.com/codedrift/electron-quick-start -b media-device-ids
$ npm install
$ npm start || electron .
```

### Additional Information
It seems to work fine in a regular Chrome 80 browser. 
",MarshallOfSound,platform/windows;platform/macOS;bug :beetle:;status/confirmed;8-x-y;9-x-y,2020-02-11T13:16:25Z,2020-02-27T00:03:56Z,codedrift,erickzhao;lyswhut;koenoe,erickzhao;sofianguy,,erickzhao,,MarshallOfSound,
electron/electron,22178,"PDF download button doesn't do anything When viewing a PDF, clicking the ""download"" button has no effect. It should trigger a download (including the `""will-download""` event and associated machinery).",codebytere,bug :beetle:;platform/all;component/pdf-viewer,2020-02-13T01:37:07Z,2020-08-17T15:25:21Z,nornagon,aaronsarnat;agata;vishnu0320,nornagon;codebytere,,codebytere,,codebytere,
electron/electron,22242,"webRequest onBeforeSendHeaders + onHeadersReceived CORS net::ERR_FAILED error <!--  As an open source project with a dedicated but small maintainer team, it can sometimes take a long time for issues to be addressed so please be patient and we will get back to you as soon as we can.
-->

### Preflight Checklist
<!-- Please ensure you've completed the following steps by replacing [ ] with [x]-->

* [x] I have read the [Contributing Guidelines](https://github.com/electron/electron/blob/master/CONTRIBUTING.md) for this project.
* [x] I agree to follow the [Code of Conduct](https://github.com/electron/electron/blob/master/CODE_OF_CONDUCT.md) that this project adheres to.
* [x] I have searched the issue tracker for an issue that matches the one I want to file, without success.

### Issue Details

* **Electron Version:** v9.0.0-beta.2, 10.0.0-nightly.20200216
* **Operating System:** Linux
* **Last Known Working Electron version:** 8.0.1

### Expected Behavior
The following text gets printed on screen on ""Send cross-domain XHR request"" button click:
```
{""status"":422,""statusText"":""Unprocessable Entity"",""responseText"":""{\""Code\"":10080,\""Error\"":\""some-user-name@protonmail.ch does not exist. Did you mean SomeUsername@protonmail.com?\"",\""ErrorDescription\"":\""\"",\""Details\"":{}}""}
```
![ok](https://user-images.githubusercontent.com/1560781/74688785-cdc9b680-51e9-11ea-9c43-3f06fadee40b.png)

### Actual Behavior
The following text gets printed on screen on ""Send cross-domain XHR request"" button click:
```
{""status"":0,""statusText"":"""",""responseText"":""EMPTY""}
XMLHttpRequest error
```
![error](https://user-images.githubusercontent.com/1560781/74688794-d1f5d400-51e9-11ea-93c3-b8a4e427572f.png)

### To Reproduce

https://github.com/vladimiry-playground/electron-quick-start-cors-issue2

<!--
For bugs that can be encapsulated in a small experiment, you can use Electron Fiddle (https://github.com/electron/fiddle) to publish your example to a GitHub Gist and link it your bug report.
-->

<!--
If Fiddle is insufficient to produce an example, please provide an example REPOSITORY that can be cloned and run. You can fork electron-quick-start (https://github.com/electron/electron-quick-start) and include a link to the branch with your changes.
-->

<!--
If you provide a URL, please list the commands required to clone/setup/run your repo e.g.
```sh
$ git clone $YOUR_URL -b $BRANCH
$ npm install
$ npm start || electron .
```
-->

### Screenshots
<!-- If applicable, add screenshots to help explain your problem. -->

### Additional Information
",zcbenz,platform/linux;bug :beetle:;9-x-y,2020-02-17T21:58:05Z,2020-03-02T01:23:44Z,vladimiry,samuelmaddock;vladimiry;purplesmoke05,electron-triage,,sofianguy,,zcbenz,
electron/electron,22267,"Null exception for ResizeObserver loop limit exceeded <!--  As an open source project with a dedicated but small maintainer team, it can sometimes take a long time for issues to be addressed so please be patient and we will get back to you as soon as we can.
-->

### Preflight Checklist
<!-- Please ensure you've completed the following steps by replacing [ ] with [x]-->

* [x] I have read the [Contributing Guidelines](https://github.com/electron/electron/blob/master/CONTRIBUTING.md) for this project.
* [x] I agree to follow the [Code of Conduct](https://github.com/electron/electron/blob/master/CODE_OF_CONDUCT.md) that this project adheres to.
* [x] I have searched the issue tracker for an issue that matches the one I want to file, without success.

### Issue Details

* **Electron Version:** 
  * <!-- (output of `node_modules/.bin/electron --version`) e.g. 4.0.3 --> 7.1.11
* **Operating System:**
  * <!-- (Platform and Version) e.g. macOS 10.13.6 / Windows 10 (1803) / Ubuntu 18.04 x64 --> macOS 10.15.2
* **Last Known Working Electron version:**
  * <!-- (if applicable) e.g. 3.1.0 -->

### Expected Behavior
<!-- A clear and concise description of what you expected to happen. -->

When there is a potential infinite loop in resize observer, chromium will stop the listener and emit `ResizeObserver loop limit exceeded` error message. However it doesn't send an Error object

![image](https://user-images.githubusercontent.com/876920/74782919-516ebc00-5259-11ea-9036-6134aff64728.png)

It provides information like message, filename, line number, column number, but error is `null`.

### Actual Behavior
<!-- A clear and concise description of what actually happened. -->

### To Reproduce
<!--
Your best chance of getting this bug looked at quickly is to provide an example.
-->

<!--
For bugs that can be encapsulated in a small experiment, you can use Electron Fiddle (https://github.com/electron/fiddle) to publish your example to a GitHub Gist and link it your bug report.
-->

<!--
If Fiddle is insufficient to produce an example, please provide an example REPOSITORY that can be cloned and run. You can fork electron-quick-start (https://github.com/electron/electron-quick-start) and include a link to the branch with your changes.
-->

<!--
If you provide a URL, please list the commands required to clone/setup/run your repo e.g.
```sh
$ git clone $YOUR_URL -b $BRANCH
$ npm install
$ npm start || electron .
```
-->

### Screenshots
<!-- If applicable, add screenshots to help explain your problem. -->

### Additional Information
<!-- Add any other context about the problem here. -->
",deepak1556,bug :beetle:;platform/all;8-x-y;7-1-x;9-x-y,2020-02-18T22:17:28Z,2021-03-09T03:51:05Z,rebornix,deepak1556;electron-triage,electron-triage;deepak1556,deepak1556,deepak1556,,electron-triage,
electron/electron,22370,"webRequest API stopped working with file:// urls since 7.0.0 (and up to 9.0.0-beta.3 at least) ### Preflight Checklist
* [x] I have read the [Contributing Guidelines](https://github.com/electron/electron/blob/master/CONTRIBUTING.md) for this project.
* [x] I agree to follow the [Code of Conduct](https://github.com/electron/electron/blob/master/CODE_OF_CONDUCT.md) that this project adheres to.
* [x] I have searched the issue tracker for an issue that matches the one I want to file, without success.

### Issue Details

* **Electron Version:**
  * 7.0.0
  * 7.1.13
  * 8.0.1
  * 8.0.2
  * 9.0.0-beta.2
  * 9.0.0-beta.3
* **Operating System:**
  * `Linux xps 5.5.4-arch1-1 #1 SMP PREEMPT Sat, 15 Feb 2020 00:36:29 +0000 x86_64 GNU/Linux`, Arch Linux current
* **Last Known Working Electron version:**
  * 6.1.8

### Expected Behavior
E.g. how 6.x behaves: `onBeforeRequest` callback gets fired before requests are made.

Note: `touch /tmp/1.html` to get `onCompleted`, otherwise check `onErrorOccured`.

```
Electron 6.1.8
onBeforeRequest: file:///tmp/1.html
onCompleted: file:///tmp/1.html
Load finished!
```

See code to reproduce below.

### Actual Behavior
#### With `file:///tmp/1.html` (does not work):

```
Electron 7.0.0
Load finished!
```

```
Electron 7.1.13
Load finished!
```

```
Electron 8.0.2
Load finished!
```

```
Electron 9.0.0-beta.3
Load finished!
```

#### With `https://example.com/` (works):

```
Electron 9.0.0-beta.3
onBeforeRequest: https://example.com/
onCompleted: https://example.com/
Load finished!
```

```
Electron 8.0.2
onBeforeRequest: https://example.com/
onCompleted: https://example.com/
Load finished!
```

```
Electron 7.0.0
onBeforeRequest: https://example.com/
onCompleted: https://example.com/
Load finished!
```

### To Reproduce

```js
const { BrowserWindow, app } = require('electron')

app.on('ready', () => {
  const window = new BrowserWindow({})
  console.log(`Electron ${process.versions.electron}`)
  window.webContents.session.webRequest.onBeforeRequest((details, callback) => {
    console.log(`onBeforeRequest: ${details.url}`)
    callback({})
  })
  window.webContents.session.webRequest.onCompleted((details) => {
    console.log(`onCompleted: ${details.url}`)
  })
  window.webContents.session.webRequest.onErrorOccurred((details) => {
    console.log(`onErrorOccured: ${details.url}`)
  })
  window.webContents.loadURL('file:///tmp/1.html') // compare with https://example.com/
  window.webContents.on('did-finish-load', () => {
    console.log('Load finished!')
  })
  window.show()
})
```

### Additional Information
* Documented to work with `file:` urls: https://www.electronjs.org/docs/api/web-request#webrequestonbeforerequestfilter-listener
* Specifying filters manually doesn't seem to help
* https://github.com/electron/electron/issues/21308 might be related
* Looks like a regression to me.",zcbenz,platform/linux;bug :beetle:;8-x-y;7-1-x;9-x-y,2020-02-25T05:02:46Z,2020-04-01T07:38:41Z,ChALkeR,ChALkeR;pascalkania,electron-triage,,zcbenz,,zcbenz,
electron/electron,22393,"Frameless minimum sized window is not restored to previous size after minimize and restore ### Preflight Checklist
* [x] I have read the [Contributing Guidelines](https://github.com/electron/electron/blob/master/CONTRIBUTING.md) for this project.
* [x] I agree to follow the [Code of Conduct](https://github.com/electron/electron/blob/master/CODE_OF_CONDUCT.md) that this project adheres to.
* [x] I have searched the issue tracker for an issue that matches the one I want to file, without success.

### Issue Details

* **Electron Version:**
  * 7.1.10 - 9.0.0-beta.3 (and presumably later versions until this bug is fixed)
* **Operating System:**
  * Windows 10 pro (1909)
* **Last Known Working Electron version:**
  * 7.1.9

### Preconditions

* Window is frameless
* Window has minimum size
* Window size is minimum size

### Expected behavior

* Window is minimized
* Window is restored
* Window has the same size as before the minimization

### Actual behavior

* Window is minimized
* Window is restored
* Window is slightly higher and wider than before the minimization

### To Reproduce

```
git clone -b frameless-minsize-minimize-restore-bug https://github.com/christian-judt/electron-quick-start.git
cd electron-quick-start
npm install
npm start
```

### Additional Information

* A similar problem with ""maximize-unmaximize"" instead of ""minimize-restore"" has appeared in Electron Version 7.1.2. (see #22440)

### Maybe related issues

* Windows: Restore (after minimize) to wrong window size #7951
* Frameless minimum sized window is not restored to previous size after maximize and unmaximize #13533
* maximize, minimize, restore incorrect size #15702
* Electron 6 - restore after minimize has wrong window size #19816",zcbenz,platform/windows;bug :beetle:;8-x-y;7-1-x;9-x-y;10-x-y,2020-02-26T11:15:34Z,2020-08-19T19:34:16Z,christian-judt,talon266;orangeChu;pejman1,electron-triage;deepak1556,,sofianguy;zcbenz,deepak1556,codebytere,
electron/electron,22394,"Modals are not rendered correctly in Electron 9.x ### Preflight Checklist

* [x] I have read the [Contributing Guidelines](https://github.com/electron/electron/blob/master/CONTRIBUTING.md) for this project.
* [x] I agree to follow the [Code of Conduct](https://github.com/electron/electron/blob/master/CODE_OF_CONDUCT.md) that this project adheres to.
* [x] I have searched the issue tracker for an issue that matches the one I want to file, without success.

### Issue Details

* **Electron Version:**
  * 9.0.0-beta.3
* **Operating System:**
  * macOS 10.15.3
* **Last Known Working Electron version:**
  * 8.x

### Expected Behavior
<!-- A clear and concise description of what you expected to happen. -->
Modals should not have rounded corners like in the screenshot below and look like they are attached to the parent window

<img width=""912"" alt=""Schermafbeelding 2020-02-26 om 12 05 14"" src=""https://user-images.githubusercontent.com/30040390/75340076-0d4f6d00-5892-11ea-8c39-ffe538dc435f.png"">

### Actual Behavior
<!-- A clear and concise description of what actually happened. -->
Modals look weird and are not attached to the parent

<img width=""912"" alt=""Schermafbeelding 2020-02-26 om 12 04 18"" src=""https://user-images.githubusercontent.com/30040390/75340010-ebee8100-5891-11ea-85d3-e1b5dad308d2.png"">

### To Reproduce
<!--
Your best chance of getting this bug looked at quickly is to provide an example.
-->

My Example code below:

```js
const modal = new BrowserWindow({
	width: 450,
	height: 250,
	useContentSize: true,
	vibrancy: process.platform === ""darwin"" ? ""popover"" : undefined,
	resizable: false,
	parent: parentWindow,
	skipTaskbar: false,
	modal: (!parentWindow) ? false : true,
	show: false,
	acceptFirstMouse: true,
	titleBarStyle: 'hidden',
	minimizable: false,
	maximizable: false,
	webPreferences: {
		nodeIntegration: true,
		enableRemoteModule: true
	}
});
```

<!--
For bugs that can be encapsulated in a small experiment, you can use Electron Fiddle (https://github.com/electron/fiddle) to publish your example to a GitHub Gist and link it your bug report.
-->

<!--
If Fiddle is insufficient to produce an example, please provide an example REPOSITORY that can be cloned and run. You can fork electron-quick-start (https://github.com/electron/electron-quick-start) and include a link to the branch with your changes.
-->

<!--
If you provide a URL, please list the commands required to clone/setup/run your repo e.g.
```sh
$ git clone $YOUR_URL -b $BRANCH
$ npm install
$ npm start || electron .
```
-->

### Screenshots
See above

### Additional Information
`dialog.showMessageBox` works as expected.
",codebytere,platform/macOS;bug :beetle:;9-x-y,2020-02-26T11:25:11Z,2020-04-07T18:47:30Z,Arjan-Zuidema,codebytere,electron-triage,,codebytere,,codebytere,
