Repo,IssueNum,Title_Description,Fixers,Labels,Created_at,Closed_at,Creator,Commentators,Label_adders,Label_removers,Assigns,Unassigns,Closer,Links
microsoft/terminal,13769,"Suggestions pop up of the Japanese MS IME got pushed down after multiple commands ### Windows Terminal version

1.15.2282.0

### Windows build number

10.0.19044.1889

### Other Software

_No response_

### Steps to reproduce

- Entering multiple commands or just press Enter multiple times.
- Japanese MS IME's suggestions pop up got pushed down gradually.


### Expected Behavior

this doesn't happen on v1.13.10983.0
![terminal-1 13](https://user-images.githubusercontent.com/76022206/185293805-4758f650-f19c-4620-9bfc-145e1092dd1d.gif)

what's being typed is shown in the input area
![image](https://user-images.githubusercontent.com/76022206/185297843-05b1638e-1aa9-452f-8506-cd7d00d5d962.png)


### Actual Behavior

This happens on v1.14.1432.0 and above.

v1.15.2282.0
![terminal-1 15](https://user-images.githubusercontent.com/76022206/185293342-c0f0f26c-e434-4d45-8ec2-9de548cf436a.gif)

v1.14.1432.0
![terminal-1 14](https://user-images.githubusercontent.com/76022206/185293296-acb49d08-d9d2-423b-bbe8-ff84bf669f80.gif)

also, what's being typed isn't shown in the input area
![image](https://user-images.githubusercontent.com/76022206/185297901-899803e7-2bc5-400a-b63c-70a674c8d736.png)
",DHowett,Resolution-Fix-Committed;Area-Input;Issue-Bug;Area-TerminalControl;Product-Terminal;Needs-Tag-Fix;Priority-1,2022-08-18T04:30:04Z,2022-08-22T16:58:41Z,rabianr,zadjii-msft;DHowett;j4james,rabianr;zadjii-msft,zadjii-msft,DHowett,,DHowett,
microsoft/terminal,13866,"Accessibility: NVDA emits errors in WT1.15 preview ### Windows Terminal version

1.15.2283.0

### Windows build number

25188.1000

### Other Software

NVDA 2022.2.2

### Steps to reproduce

1. Open bash in windows terminal
2. type nano /etc/hosts

### Expected Behavior

No error in NVDA

### Actual Behavior

NVDA emits the following error:

```
ERROR - NVDAObjects.behaviors.LiveText._monitor (18:21:06.798) - Dynamic_WinTerminalUIAEditableTextWithAutoSelectDetectionUIA._monitorThread (22344):
Error getting or calculating new text
Traceback (most recent call last):
  File ""NVDAObjects\behaviors.pyc"", line 386, in _monitor
  File ""NVDAObjects\behaviors.pyc"", line 350, in _getText
  File ""diffHandler.pyc"", line 62, in _getText
  File ""baseObject.pyc"", line 26, in __get__
  File ""NVDAObjects\UIA\__init__.pyc"", line 848, in _get_text
  File ""NVDAObjects\UIA\__init__.pyc"", line 555, in _getTextFromUIARange
  File ""monkeyPatches\comtypesMonkeyPatches.pyc"", line 32, in __call__
_ctypes.COMError: (-2147467259, 'Unspecified error', (None, None, None, 0, None))
```

I wasn't able to reproduce this with WT1.14, so therefore I'm filing this here since there might be a regression in UIA related code. @codeofdusk could you reproduce this?",carlos-zamora,Resolution-Fix-Committed;Issue-Bug;Area-Accessibility;Needs-Triage;Needs-Tag-Fix;Severity-Blocking,2022-08-28T17:10:22Z,2022-09-02T21:25:10Z,leonardder,codeofdusk;leonardder;carlos-zamora,leonardder;zadjii-msft,,zadjii-msft,,,
microsoft/terminal,13899,"Adding a pixel shader to Atlas engine explodes On `main` + Dev Build, so `useAtlas:true` by default.

```jsonc
            {
                ""background"": ""#011424"",
                ""colorScheme"": ""Campbell Powershell"",
                ""commandline"": ""C:\\Program Files\\PowerShell\\7\\pwsh.exe -nologo"",
                ""font"":
                {
                    ""face"": ""Cascadia Code"",
                    ""weight"": ""light""
                },
                ""hidden"": false,
                ""name"": ""PowerShell"",
                ""opacity"": 50,
                ""unfocusedAppearance"":
                {
                    ""background"": ""#162029"",
                    ""experimental.pixelShaderPath"": ""C:\\Users\\migrie\\dev\\public\\terminal\\samples\\PixelShaders\\Grayscale.hlsl"",
                },
                ""useAcrylic"": true,
            },
```

(modify path as necessary)

<details>
<summary>stack</summary>

```
     Microsoft.Terminal.Control.dll!std::_Iterator_base12::_Orphan_me_unlocked_v3() Line 1204    C++
     Microsoft.Terminal.Control.dll!std::_Iterator_base12::_Orphan_me_locked_v3() Line 1217    C++
     Microsoft.Terminal.Control.dll!std::_Iterator_base12::~_Iterator_base12() Line 1125    C++
     Microsoft.Terminal.Control.dll!std::_List_unchecked_const_iterator<std::_List_val<std::_List_simple_types<std::pair<Microsoft::Console::Render::AtlasEngine::AtlasKey,Microsoft::Console::Render::AtlasEngine::AtlasValue>>>,std::_Iterator_base12>::~_List_unchecked_const_iterator<std::_List_val<std::_List_simple_types<std::pair<Microsoft::Console::Render::AtlasEngine::AtlasKey,Microsoft::Console::Render::AtlasEngine::AtlasValue>>>,std::_Iterator_base12>()    C++
     Microsoft.Terminal.Control.dll!std::_List_const_iterator<std::_List_val<std::_List_simple_types<std::pair<Microsoft::Console::Render::AtlasEngine::AtlasKey,Microsoft::Console::Render::AtlasEngine::AtlasValue>>>>::~_List_const_iterator<std::_List_val<std::_List_simple_types<std::pair<Microsoft::Console::Render::AtlasEngine::AtlasKey,Microsoft::Console::Render::AtlasEngine::AtlasValue>>>>()    C++
     Microsoft.Terminal.Control.dll!std::_List_iterator<std::_List_val<std::_List_simple_types<std::pair<Microsoft::Console::Render::AtlasEngine::AtlasKey,Microsoft::Console::Render::AtlasEngine::AtlasValue>>>>::~_List_iterator<std::_List_val<std::_List_simple_types<std::pair<Microsoft::Console::Render::AtlasEngine::AtlasKey,Microsoft::Console::Render::AtlasEngine::AtlasValue>>>>()    C++
     Microsoft.Terminal.Control.dll!std::_List_iterator<std::_List_val<std::_List_simple_types<std::pair<Microsoft::Console::Render::AtlasEngine::AtlasKey,Microsoft::Console::Render::AtlasEngine::AtlasValue>>>>::`scalar deleting destructor'(unsigned int)    C++
     Microsoft.Terminal.Control.dll!std::_Destroy_in_place<std::_List_iterator<std::_List_val<std::_List_simple_types<std::pair<Microsoft::Console::Render::AtlasEngine::AtlasKey,Microsoft::Console::Render::AtlasEngine::AtlasValue>>>>>(std::_List_iterator<std::_List_val<std::_List_simple_types<std::pair<Microsoft::Console::Render::AtlasEngine::AtlasKey,Microsoft::Console::Render::AtlasEngine::AtlasValue>>>> & _Obj) Line 302    C++
     Microsoft.Terminal.Control.dll!std::destroy_n<std::_List_iterator<std::_List_val<std::_List_simple_types<std::pair<Microsoft::Console::Render::AtlasEngine::AtlasKey,Microsoft::Console::Render::AtlasEngine::AtlasValue>>>> *,unsigned __int64>(std::_List_iterator<std::_List_val<std::_List_simple_types<std::pair<Microsoft::Console::Render::AtlasEngine::AtlasKey,Microsoft::Console::Render::AtlasEngine::AtlasValue>>>> * _First, const unsigned __int64 _Count_raw) Line 578    C++
>    Microsoft.Terminal.Control.dll!Microsoft::Console::Render::AtlasEngine::Buffer<std::_List_iterator<std::_List_val<std::_List_simple_types<std::pair<Microsoft::Console::Render::AtlasEngine::AtlasKey,Microsoft::Console::Render::AtlasEngine::AtlasValue>>>>,8>::destroy() Line 321    C++
     Microsoft.Terminal.Control.dll!Microsoft::Console::Render::AtlasEngine::Buffer<std::_List_iterator<std::_List_val<std::_List_simple_types<std::pair<Microsoft::Console::Render::AtlasEngine::AtlasKey,Microsoft::Console::Render::AtlasEngine::AtlasValue>>>>,8>::operator=(Microsoft::Console::Render::AtlasEngine::Buffer<std::_List_iterator<std::_List_val<std::_List_simple_types<std::pair<Microsoft::Console::Render::AtlasEngine::AtlasKey,Microsoft::Console::Render::AtlasEngine::AtlasValue>>>>,8> && other) Line 230    C++
     [External Code]    
     Microsoft.Terminal.Control.dll!Microsoft::Console::Render::AtlasEngine::_createResources() Line 543    C++
     Microsoft.Terminal.Control.dll!Microsoft::Console::Render::AtlasEngine::GetSwapChainHandle() Line 309    C++
     Microsoft.Terminal.Control.dll!winrt::Microsoft::Terminal::Control::implementation::ControlCore::SwapChainHandle() Line 1570    C++
     Microsoft.Terminal.Control.dll!winrt::impl::produce<winrt::Microsoft::Terminal::Control::implementation::ControlCore,winrt::Microsoft::Terminal::Control::IControlCore>::get_SwapChainHandle(unsigned __int64 * value) Line 2031    C++
     Microsoft.Terminal.Control.dll!winrt::impl::consume_Microsoft_Terminal_Control_IControlCore<winrt::Microsoft::Terminal::Control::IControlCore>::SwapChainHandle() Line 122    C++
     Microsoft.Terminal.Control.dll!winrt::Microsoft::Terminal::Control::implementation::TermControl::RenderEngineSwapChainChanged(winrt::Windows::Foundation::IInspectable __coro_heap_ellision, winrt::Windows::Foundation::IInspectable __coro_frame_ptr) Line 745    C++
```
</details>

I saw another that looked like:

<details>
<summary>Details</summary>

```
 	ucrtbased.dll!00007ffc27cf024e()	Unknown
 	Microsoft.Terminal.Control.dll!operator delete(void * block) Line 38	C++
>	Microsoft.Terminal.Control.dll!Microsoft::Console::Render::AtlasEngine::Buffer<std::_List_iterator<std::_List_val<std::_List_simple_types<std::pair<Microsoft::Console::Render::AtlasEngine::AtlasKey,Microsoft::Console::Render::AtlasEngine::AtlasValue>>>>,8>::deallocate(std::_List_iterator<std::_List_val<std::_List_simple_types<std::pair<Microsoft::Console::Render::AtlasEngine::AtlasKey,Microsoft::Console::Render::AtlasEngine::AtlasValue>>>> * data) Line 315	C++
 	Microsoft.Terminal.Control.dll!Microsoft::Console::Render::AtlasEngine::Buffer<std::_List_iterator<std::_List_val<std::_List_simple_types<std::pair<Microsoft::Console::Render::AtlasEngine::AtlasKey,Microsoft::Console::Render::AtlasEngine::AtlasValue>>>>,8>::destroy() Line 321	C++
 	Microsoft.Terminal.Control.dll!Microsoft::Console::Render::AtlasEngine::Buffer<std::_List_iterator<std::_List_val<std::_List_simple_types<std::pair<Microsoft::Console::Render::AtlasEngine::AtlasKey,Microsoft::Console::Render::AtlasEngine::AtlasValue>>>>,8>::operator=(Microsoft::Console::Render::AtlasEngine::Buffer<std::_List_iterator<std::_List_val<std::_List_simple_types<std::pair<Microsoft::Console::Render::AtlasEngine::AtlasKey,Microsoft::Console::Render::AtlasEngine::AtlasValue>>>>,8> && other) Line 230	C++
 	[External Code]	
 	Microsoft.Terminal.Control.dll!Microsoft::Console::Render::AtlasEngine::_createResources() Line 543	C++
 	Microsoft.Terminal.Control.dll!Microsoft::Console::Render::AtlasEngine::GetSwapChainHandle() Line 309	C++
 	Microsoft.Terminal.Control.dll!winrt::Microsoft::Terminal::Control::implementation::ControlCore::SwapChainHandle() Line 1570	C++
 	Microsoft.Terminal.Control.dll!winrt::impl::produce<winrt::Microsoft::Terminal::Control::implementation::ControlCore,winrt::Microsoft::Terminal::Control::IControlCore>::get_SwapChainHandle(unsigned __int64 * value) Line 2031	C++
 	Microsoft.Terminal.Control.dll!winrt::impl::consume_Microsoft_Terminal_Control_IControlCore<winrt::Microsoft::Terminal::Control::IControlCore>::SwapChainHandle() Line 122	C++
 	Microsoft.Terminal.Control.dll!winrt::Microsoft::Terminal::Control::implementation::TermControl::RenderEngineSwapChainChanged(winrt::Windows::Foundation::IInspectable __coro_heap_ellision, winrt::Windows::Foundation::IInspectable __coro_frame_ptr) Line 745	C++
 	[External Code]	
 	Microsoft.Terminal.Control.dll!wil::details::dispatcher_handler::Complete() Line 88	C++

```

</details>

looks like we're calling `Buffer::operator=()`, calling `destroy()` on `this`, and `this` was null, cause all the members of `_r` were null...

",lhecker,Issue-Bug;Severity-Crash;Product-Terminal;Needs-Tag-Fix;Severity-Blocking;Area-AtlasEngine,2022-09-01T15:31:44Z,2022-09-02T22:10:12Z,zadjii-msft,lhecker;zadjii-msft,zadjii-msft,,lhecker,,,
microsoft/terminal,1398,"Float values in settings are too precise (especially for people who don't know IEEE854) 

# Environment

```none
Windows build number: Microsoft Windows [Version 10.0.18362.175]
Windows Terminal version (if applicable): 0.2.1715.0

Any other software? No
```

# Steps to reproduce

1. Open settings
2. Set `acrylicOpacity` to `0.7`
3. Close Terminal
4. Open terminal again
5. Observe `acrylicOpacity` setting now being set to `0.69999998807907104`

# Expected behavior

`acrylicOpacity` should remain on `0.7`

# Actual behavior

`acrylicOpacity` has a floating point error.
",zadjii-msft,Resolution-Duplicate;Issue-Bug;Area-Settings;Product-Terminal,2019-06-22T09:41:42Z,2019-09-16T20:15:26Z,hugo-vrijswijk,DHowett-MSFT;Willsatroyd;zadjii-msft,DHowett-MSFT;zadjii-msft,DHowett-MSFT;zadjii-msft,zadjii-msft,,zadjii-msft,
microsoft/terminal,1401,"TerminalControl handles ALT+NUMPAD input poorly When the user enters <kbd>Alt-123</kbd> it looks like we're doing this:

* Sending `ESC` `1`
* Sending `2`
* Sending `3`
* Sending whichever character <kbd>Alt-123</kbd> corresponds to.

Powershell and bash (readline) interpret alt-number as ""enter digit-argument mode."" Digit argument mode usually means ""repeat the first character N times"" ... so this results in character `123` being added to the buffer 123 times.

We should definitely fix that.

# original content

## Environment

```
Windows build number: 10.0.18922.1000 and 10.0.18362.175
Windows Terminal version (if applicable): 0.2.1715.0

Any other software?
Powershell Core 7.0.0-preview.1
Powershell Core 6.2.1
Windows Powershell 5.1
```


## Steps to reproduce
 - Open Powershell (whatever version listed above) session in the Terminal
 - try to insert an ascii char by:
   - press and hold  `ALT` key
   - digit whatever number (for example 126 corresponding to `~`)

## Expected behavior
a tilde (`~`) is inserted
![WinTerPS7ok](https://user-images.githubusercontent.com/11667486/59962852-317cd200-94eb-11e9-899c-bbdbd70087e5.png)

## Actual behavior

127 tildes are inserted
![WinTerPS7](https://user-images.githubusercontent.com/11667486/59962859-43f70b80-94eb-11e9-9f20-83f6d0938434.png)


<!-- What's actually happening? -->

The same thing happens for all the versions of Powershell listed above",leonMSFT,Resolution-Fix-Committed;Help Wanted;Issue-Bug;Area-TerminalControl;Product-Terminal;Priority-2,2019-06-22T10:49:07Z,2020-04-11T16:35:17Z,leoniDEV,Shorotshishir;DHowett-MSFT;effolkronium;lhecker;leonMSFT,DHowett-MSFT;zadjii-msft;cinnamon-msft,DHowett-MSFT,DHowett-MSFT,,DHowett-MSFT,
microsoft/terminal,14024,"Odd behavior when using fractional font size in SUI ### Windows Terminal version

main c51bb3a7a

### Windows build number

10.0.19044.0

### Other Software

_No response_

### Steps to reproduce

build terminal with `Add support for fractional font size` commit included

### Expected Behavior

consistent fractional part

### Actual Behavior

when using any other fractional beside `.5` the font size is being expanded to 10 decimal places, overlapping the controls:

![fractional_font_size](https://user-images.githubusercontent.com/3933920/190837778-62e17911-ecda-42be-b05d-bbac1ac1e7e7.PNG)

when incrementing/decrementing with the up/down arrows only the integer part is being changed, i.e. `13.5 , 14.5, 15.5`",lhecker,Resolution-Fix-Committed;Issue-Bug;Needs-Triage;Product-Terminal;Priority-2;Area-Settings UI,2022-09-17T02:53:07Z,2022-09-20T17:36:49Z,elsaco,,elsaco;lhecker,,lhecker,,DHowett,
microsoft/terminal,14032,"Closing tab hangs when using VS Dev tools and Powershell Core ### Windows Terminal version

1.16.2524.0

### Windows build number

 10.0.25201.0

### Other Software

* Visual Studio 2022
* Powershell Core 7.2.6

### Steps to reproduce

1. Create a profile using `pwsh.exe` in Windows Terminal Preview
2. Execute the following lines to add the VS dev tools
```powershell
Import-Module ""C:\Program Files\Microsoft Visual Studio\2022\Preview\Common7\Tools\Microsoft.VisualStudio.DevShell.dll""
Enter-VsDevShell 8ee891c5 -SkipAutomaticLocation -DevCmdArguments ""-arch=x64 -host_arch=x64""
```
3. Close the tab

### Expected Behavior

Tab closes quickly.

### Actual Behavior

wt locks up entirely doing...something. 

![Animation](https://user-images.githubusercontent.com/2447331/190947485-bf79b9ca-82a6-4de5-bb15-7987e7b4dc3d.gif)

I've tested this with the release version of Windows Terminal and also regular powershell.exe. Both of those don't exhibit the behavior. It is only with Powershell Core, the most recent release of wt.exe and the Visual Studio dev tools",lhecker,Resolution-Fix-Committed;Product-Conpty;Issue-Bug;Area-TerminalControl;Needs-Triage;Product-Terminal;Priority-1,2022-09-19T04:00:00Z,2022-09-21T22:26:32Z,phil-scott-78,DHowett;phil-scott-78;lhecker,phil-scott-78;lhecker,,lhecker,,,
microsoft/terminal,14080,"Block graphics and line drawing characters not rendered with AtlasEgine ### Windows Terminal version

1.16.2641.0

### Windows build number

10.0.19042.2006

### Other Software

This was seen with both Linux under WSL and Powershell on Windows. Line drawing and some block graphics are not rendered (or, at least, do not appear on the window). 

PowerShell under AtlasEngine:
![image](https://user-images.githubusercontent.com/184714/192295976-de4e7351-e581-4d51-8ed8-12fe27ed17f4.png)

PowerShell under the previous renderer:
![image](https://user-images.githubusercontent.com/184714/192296219-15789752-b5d0-4c56-88bf-ca86deaf87db.png)

Same happens (unsurprisingly) under WSL with AtlasEngine:
![Capture6](https://user-images.githubusercontent.com/184714/192296344-831f39a1-5d6c-44bc-82c2-b283fe9d7988.PNG)

and without:
![Capture7](https://user-images.githubusercontent.com/184714/192296427-252561a6-e6bf-4582-9518-408c7a273c3f.PNG)

Common line drawing and semi-graphic symbols are not rendered, but others, such as the 1FB00 range (which are relatively new, from Unicode 13) are rendered correctly (in our case, because the font used (https://github.com/rbanffy/3270font) has them defined.

The others, seen missing in the lines ""Misc glyphs"" and ""Vttest's ladder"", left to right filled boxes and the middle step of the ladder, are also defined in the font.. 

### Steps to reproduce

Easiest way: install zsh and ohmyzsh on a Linux WSL instance and select the ""agnoster"" theme, which contains some of the characters that aren't rendered.

Hard way: check-out https://github.com/rbanffy/3270font, open a Windows Terminal and run the `test_font_rendering.py` program.

### Expected Behavior

All glyphs should render

![Capture7](https://user-images.githubusercontent.com/184714/192298383-e4375ea3-9d58-4b11-a15d-a3b3dd7fce97.PNG)


### Actual Behavior

Line drawing and some block graphics characters don't render. Window height is also slightly shorter.

![Capture6](https://user-images.githubusercontent.com/184714/192298468-cced74c9-52b5-4449-a0a8-39ffe44ecf9d.PNG)
",lhecker,Resolution-External;Issue-Bug;Needs-Triage;Needs-Attention;Area-AtlasEngine,2022-09-26T14:11:24Z,2022-09-27T16:18:26Z,rbanffy,lhecker;rbanffy,rbanffy;lhecker,,lhecker,,lhecker,
microsoft/terminal,141,"Strange behaviour of Delete Line and Insert Line when used above the top margin * Your Windows build number:

Microsoft Windows [Version 10.0.16299.309]

* What you're doing and what's happening:

I was curious to see how the _Delete Line_ (`\033[M`) and _Insert Line_ (`\033[L`) escape sequences would behave when applied above the top margin of the scrolling region. So as a test, I labelled the first 8 lines of the screen with the numbers 1 to 8, set the top margin to line 4, then attempted to delete line 1.

This was the command I used:

    printf ""\033c1\n2\n3\n4\n5\n6\n7\n8\033[4r\033[H\033[M\033[r"" && read -n 1

And this was the output I saw:

    1
    2
    3
    8

Instead of 1 row being deleted from line 1, I got 4 rows deleted from line 4.

I then tried the same thing with the _Insert Line_ sequence:

    printf ""\033c1\n2\n3\n4\n5\n6\n7\n8\033[4r\033[H\033[L\033[r"" && read -n 1

And the output this time was:

    1
    2
    3
    6
    7
    8

Instead of 1 row being inserted at line 1, I got 2 rows **deleted** from line 4!

* What's wrong / what should be happening instead:

I don't think there is necessarily a ""correct"" behaviour in this situation, but I do think the current Windows behaviour is probably a bug.

One possible option would be to ignore these commands when used outside the defined margins (which I think is what XTerm does). Another option would be to handle the insert and delete as if the top margin had not been set, but still constrain the scrolling region within the bottom margin (which is how the Linux console behaves). Either choice would be preferable to the current behaviour.",zadjii-msft,Work-Item;Product-Conhost;Resolution-Fix-Available;Area-VT;Issue-Bug,2018-03-28T12:35:01Z,2019-09-04T18:55:26Z,j4james,zadjii-msft;DHowett-MSFT;j4james,zadjii-msft;miniksa;DHowett-MSFT,miniksa;DHowett-MSFT,zadjii-msft,,DHowett-MSFT,
microsoft/terminal,14129,"棣冩偘 Strange bug with pasting sudo password via SSH on Linux 棣冩儌 ### Windows Terminal version

1.15.2713.0

### Windows build number

10.0.22621.608

### Other Software

```bash
kmatuszak@ubuntu:~$ bash --version
GNU bash, version 5.0.17(1)-release (x86_64-pc-linux-gnu)

kmatuszak@ubuntu:~$ sudo -V
Sudo version 1.8.31
Sudoers policy plugin version 1.8.31
Sudoers file grammar version 46
Sudoers I/O plugin version 1.8.31

kmatuszak@ubuntu:~$ ssh -V
OpenSSH_8.2p1 Ubuntu-4ubuntu0.5, OpenSSL 1.1.1f  31 Mar 2020

kmatuszak@ubuntu:~$ uname -r
5.15.0-48-generic

kmatuszak@ubuntu:~$ lsb_release -sd
Ubuntu 20.04.5 LTS
```

### Steps to reproduce

1. Connect to an Ubuntu server with password set to `HtJy*&fPMS4@K84C$RJfFT9*$#SR4E52` via SSH using Windows Terminal
2. Authenticate using your username and password by pasting the password, this will work fine
3. Try to run any sudo command which will ask for your sudo password, for example: `sudo apt update && sudo apt upgrade -y`
4. Paste your sudo password either by `CTRL+V` or `CTRL+SHIFT+V`

### Expected Behavior

Password should be accepted, but it is not:
```bash
kmatuszak@ubuntu:~$ sudo apt update && sudo apt upgrade -y
[sudo] password for kmatuszak:
Sorry, try again.
[sudo] password for kmatuszak:
```

### Actual Behavior

Password is not accepted either if pasted by `CTRL+V` or `CTRL+SHIFT+V`, but it works fine when typed by hand. Also password is accepted just fine if pasted in PuTTY. Other passwords also work just fine if pasted in Windows Terminal. The same password works just fine for initial authentication when connecting to an SSH server, but not for authenticating when running sudo.",zadjii-msft,Area-Input;Issue-Bug;Product-Terminal;Needs-Tag-Fix;Priority-2,2022-10-03T14:36:49Z,2022-12-01T23:30:38Z,KMatuszak,237dmitry;cristiandeschamps;Gliptal;j4james;zadjii-msft;DHowett;fusenuk;lhecker;KMatuszak,KMatuszak;carlos-zamora,carlos-zamora,,,zadjii-msft,
microsoft/terminal,14132,"OpenConsole.exe will not quit if start with `msys2` profile and click `close window button` ### Windows Terminal version

1.16.22...

### Windows build number

_No response_

### Other Software

_No response_

### Steps to reproduce

 start WT  with `msys2` profile and click `close window button`.

### Expected Behavior

OpenConsole.exe should quit after click close button even if WT start with msys2 profile.

### Actual Behavior

 I have to type `exit` to make OpenConsole.exe quit everytime or it will become a zombie process.",lhecker,Resolution-Fix-Committed;Issue-Bug;Product-Terminal;Needs-Tag-Fix;Severity-Blocking;Area-Remoting,2022-10-04T06:26:19Z,2022-11-29T20:15:46Z,shithappens2016,lhecker;lbfuvab,shithappens2016;carlos-zamora,carlos-zamora,carlos-zamora,,lhecker,
microsoft/terminal,14144,"regression: U+0219 and U+021B (钁 and 钁) are displayed in lower size with FantasqueSansMono-NoLoopK font ### Windows Terminal version

1.16.2641.0

### Windows build number

10.0.19044.2075

### Other Software

_No response_

### Steps to reproduce

since about last one or two terminal preview updates, I noticed the 钁 and 钁 letters are displayed in about half size than the rest of other letters, when using font FantasqueSansMono-NoLoopK from https://github.com/belluzj/fantasque-sans/releases/tag/v1.8.0 

otherwise the font works okay in all other native windows apps as well in other third party terminals such as MobaXterm and Putty and even plain old cmd.exe (wait what, how does it even appear there? cmd.exe didn't see those many monospaced fonts last time I checked!)
![image](https://user-images.githubusercontent.com/2054302/194300574-af286113-0a88-4f42-a840-92bfd2d02128.png)




### Expected Behavior

same size all characters

### Actual Behavior

钁钁 are smaller than the rest

![image](https://user-images.githubusercontent.com/2054302/194300702-e63b22dc-bd0a-4a17-b098-95b19a9cbf84.png)
",lhecker,Resolution-Duplicate;Issue-Bug;Area-AtlasEngine,2022-10-06T11:25:37Z,2022-10-06T21:25:39Z,mailinglists35,mailinglists35;lhecker,mailinglists35;lhecker,lhecker,lhecker,,,
microsoft/terminal,14174,"1.17: color schemes no longer work ### Windows Terminal version

1.17.280

### Windows build number

_No response_

### Other Software

_No response_

### Steps to reproduce

Use a non-Campbell color scheme.

### Expected Behavior

_No response_

### Actual Behavior

<img width=""596"" alt=""image"" src=""https://user-images.githubusercontent.com/189190/194924039-6c220fe8-6d03-4fed-b6cf-8d3ec2763b2f.png"">

bad scheme

<img width=""185"" alt=""image"" src=""https://user-images.githubusercontent.com/189190/194924056-a19f27ca-5738-4543-9664-772e36f5f45e.png"">

set here

<img width=""375"" alt=""image"" src=""https://user-images.githubusercontent.com/189190/194924085-33aa2d60-d7f1-4845-b537-6aa4121e67cd.png"">

no override

<img width=""771"" alt=""image"" src=""https://user-images.githubusercontent.com/189190/194924132-b9ea754a-7978-4dd4-bb88-42356c4d3cb9.png"">

outcome",carlos-zamora,Issue-Bug;Area-Settings;Product-Terminal;Needs-Tag-Fix;Severity-Blocking,2022-10-10T17:41:35Z,2022-10-11T21:49:22Z,DHowett,carlos-zamora;bennettnicholas,DHowett;carlos-zamora,carlos-zamora,DHowett,,carlos-zamora,
microsoft/terminal,14202,"Alt+Space doesn't work from Settings pages Accessibility issue. Cannot access system menu from keyboard.

Open Terminal to say a command prompt. Hit Alt+Space to open the system menu, and then pick ""Settings"". Now hit Alt+Space to open the system menu again, say because you want to maximize the terminal.

Expect: System menu opens.
Actual: Nothing happens.

The only way to get Alt+Space to work is to click on a blank space on the title bar (to get focus out of the Settings pane). However, there is no way to get focus onto the title bar via the keyboard. Alt+Up can't go up that high.

Alt+Space is a very common keyboard shortcut and users expect it to work universally. Requiring a click on the title bar defeats the purpose of a keyboard shortcut.",carlos-zamora,Resolution-Duplicate;Issue-Bug;Area-User Interface;Area-Accessibility;Product-Terminal;Priority-1;Area-Settings UI,2022-10-12T23:09:22Z,2022-10-13T16:24:07Z,DHowett,DHowett;zadjii;carlos-zamora,DHowett,,DHowett,,,
microsoft/terminal,14242,"ssh <start typing hostname> --- the hostname is invisible.  No matter what color scheme I select. ### Windows Terminal version

1.16.2642.0

### Windows build number

10.0.22621.0

### Other Software

_No response_

### Steps to reproduce

Just open a windows terminal and issue a ssh command.  

(also seen when I ran [environment]::OsVersion -- the [environment] part of the string is invisible)

### Expected Behavior

Here is the copy/paste of what I typed into the terminal (and what came back when I hit enter)

PS C:\Users\migarret\Work Folders\Downloads> ssh imola1
Warning: Permanently added 'xx.xx.xx.xx' (ED25519) to the list of known hosts.
Last login: Mon Oct 17 15:20:33 2022 from xx.xx.xx.xx
AvereOS_2022.08.0

[root@imola1 ~]#

### Actual Behavior

![image](https://user-images.githubusercontent.com/3707340/196268853-7b020408-eb12-48ef-b64a-63362ad61f6a.png)
",DHowett,Issue-Question;Resolution-Answered;Issue-Bug;Needs-Triage,2022-10-17T19:49:47Z,2022-10-25T19:38:02Z,mgarrett69,DHowett;mgarrett69;zadjii-msft;237dmitry;elsaco,mgarrett69;DHowett;carlos-zamora;zadjii-msft,zadjii-msft,carlos-zamora,,zadjii-msft,
microsoft/terminal,143,"Weird slowness scolling text in the console When outputting text from PowerShell on a Dell XPS 15, the rendering speed is amazingly slow.

~~I have not come across this on any other machine.~~

Attached a short windows performance recording of this. 
conhost.exe (1608) and pwsh.exe (19432) are the relevant processes.

[STAFFANX15.03-30-2018.11-25-22.zip](https://github.com/Microsoft/console/files/1863382/STAFFANX15.03-30-2018.11-25-22.zip)

Hopefully someone more well versed in this domain can help figure out what is going on.",bitcrazed,Product-Conhost;Resolution-Fix-Available;Resolution-External;Area-Performance;Issue-Bug,2018-03-30T10:34:14Z,2019-06-27T22:43:06Z,powercode,IISResetMe;zadjii-msft;powercode;bitcrazed;randomascii;mixmastamyk;levicki,zadjii-msft,,,,miniksa,
microsoft/terminal,14303,"[1.17] live preview of terminal in appearance page no longer updates color scheme ![WindowsTerminal_QRLEXd5t0H](https://user-images.githubusercontent.com/189190/198704769-5f2a1a1b-9174-4a21-baf3-75a132582c41.gif)

Fonts and other settings update just fine :smile:
Could this be related to #14064?",zadjii-msft,Issue-Bug;Product-Terminal;Needs-Tag-Fix;Severity-Blocking;Priority-1;Area-Settings UI,2022-10-28T18:15:25Z,2022-12-12T16:10:25Z,DHowett,zadjii-msft,zadjii-msft,zadjii-msft,zadjii-msft,,zadjii-msft,
