Repo,IssueNum,Title_Description,Fixers,Labels,Created_at,Closed_at,Creator,Commentators,Label_adders,Label_removers,Assigns,Unassigns,Closer,Links
microsoft/PowerToys,12073,"[General/ PowerToys Run]: Links and menu item Text is cropped 225% resize mode.  ### Microsoft PowerToys version

""0.41.3""

### Running as admin

- [ ] Yes

### Area(s) with issue?

General, PowerToys Run

### Steps to reproduce

**Test Environment:**
OS: Windows 10 Version Dev
App version: 0.41.3
App name: PowerToys
Screen Reader: Narrator
Tool: Accessibility Insight for Windows

**Pre-requisites:**
1. Open Settings and then Navigate inside 'Accessibility' tab.
2. In side Display tab, Apply 225% resize.

**Repro Steps:**

1. Launch 'PowerToys' application.
2. In General tab, Verify that 'Welcome to PowerToys' is properly visible or not.
3. In PowerToys Run, Verify that 'Bets Tadele's Windows' text is properly visible or not.

**User Impact:** -> Priority 2
 Low Vision user are impacted here as they will not able to know the full text as its get cropped. 

**Guidelines Reference:**
https://www.w3.org/WAI/WCAG21/Understanding/resize-text

**Attachments:**
![image](https://user-images.githubusercontent.com/86412703/124075144-0fb36f80-da62-11eb-9dcc-e5d53e32c44f.png)

![image](https://user-images.githubusercontent.com/86412703/124075037-e7c40c00-da61-11eb-840c-332c72b944ee.png)

### 閴佹棑绗 Expected Behavior

Links and menu item Text should be properly visible at 225% resize mode. 

### 閴 Actual Behavior

Links and menu item Text is cropped 225% resize mode. 

### Other Software

_No response_",niels9001,Issue-Bug;Product-PowerToys Run;Product-Settings;Resolution-Fix-Committed;Area-Accessibility;Accessibility [E+D];A11yTTValidated;A11ySev3;A11yWCAG,2021-07-01T06:28:35Z,2021-08-05T11:05:11Z,v-rpundir,niels9001;dedavis6797,v-rpundir;Aaron-Junker;dedavis6797;niels9001;Priyanshu073,dedavis6797,niels9001,,dedavis6797,
microsoft/PowerToys,12079,"[PowerToys Run]: Screen Reader only announce 'edit 1' for 'Maximum number of results' edit field. ### Microsoft PowerToys version

""0.41.3""

### Running as admin

- [ ] Yes

### Area(s) with issue?

PowerToys Run

### Steps to reproduce

**Test Environment:**
OS: Windows 10 Version Dev
App version: 0.41.1
App name: PowerToys
Screen Reader: Narrator
Tool: Accessibility Insight for Windows

**Repro Steps:**

1. Launch 'PowerToys' application.
2. Turn on Narrator.
3. In PowerToys tab, Navigate to 'Maximum numbers of Result' button and observe the issue.
4. Then Navigate to edit field in Scan mode and Verify that Screen Reader read the label in scan mode or not. 

**User Impact:** .-> Priority 1
Visual and Screen Reader user are impacted here as edit field name is not defined as result they will not able to know the Purpose of edit field.

**Guidelines Reference:**
https://www.w3.org/WAI/WCAG21/Understanding/name-role-value

**Attachments:**
[Screen Reader only announce 'edit 1' for 'Maximum number of results' edit field..zip](https://github.com/microsoft/PowerToys/files/6746365/Screen.Reader.only.announce.edit.1.for.Maximum.number.of.results.edit.field.zip)

![image](https://user-images.githubusercontent.com/86412703/124081855-a7688c00-da69-11eb-8afd-670ab1367ecc.png)

### 閴佹棑绗 Expected Behavior

Screen Reader should announce 'Maximum number of results edit 1' for 'Maximum number of results' edit field and Screen Reader user also able to read it in Scan mode.

### 閴 Actual Behavior

Screen Reader only announce 'edit 1' for 'Maximum number of results' edit field.

**Note Issue:** In Scan mode, Screen Reader didn't read label of 'Maximum number of results' edit field when user navigate using 'up/down' arrow key.

### Other Software

_No response_",stefansjfw,Issue-Bug;Product-PowerToys Run;Product-Settings;Resolution-Fix-Committed;Area-Accessibility;Accessibility [E+D];A11yTTValidated;A11ySev2;A11yWCAG,2021-07-01T07:45:23Z,2021-08-05T10:42:09Z,v-rpundir,dedavis6797,v-rpundir;Aaron-Junker;dedavis6797;stefansjfw;Priyanshu073,dedavis6797,stefansjfw,,dedavis6797,
microsoft/PowerToys,12085,"[PoweToys Run]: Plugin toggle buttons are not associated with its label present below 'Plugins' H2. ### Microsoft PowerToys version

""0.41.3""

### Running as admin

- [ ] Yes

### Area(s) with issue?

PowerToys Run

### Steps to reproduce

**Test Environment:**
OS: Windows 10 Version Dev
App version: 0.41.1
App name: PowerToys
Screen Reader: Narrator
Tool: Accessibility Insight for Windows

**Repro Steps:**
1. Launch 'PowerToys' application.
2. Open Narrator.
3. In PowerToys tab, Navigate to Plugins Toggle buttons and observe the issue.

User Impact: -> Priority 2
Screen Reader user are impacted here as they are not able to know control name. 

Guidelines Reference:
https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships

Attachments:
[Plugin toggle buttons are not associated with its label present below 'Plugins' H2..zip](https://github.com/microsoft/PowerToys/files/6746800/Plugin.toggle.buttons.are.not.associated.with.its.label.present.below.Plugins.H2.zip)

![image](https://user-images.githubusercontent.com/86412703/124095962-ca01a180-da77-11eb-8535-bbfbd287f573.png)


### 閴佹棑绗 Expected Behavior

Plugin toggle buttons should be associated with its label present below 'Plugins' H2.

### 閴 Actual Behavior

Plugin toggle buttons are not associated with its label present below 'Plugins' H2.

### Other Software

_No response_",niels9001,Issue-Bug;Product-Settings;Resolution-Fix-Committed;Area-Accessibility;Accessibility [E+D];A11yTTValidated;A11ySev3;A11yWCAG,2021-07-01T08:54:57Z,2021-08-05T10:58:02Z,v-rpundir,dedavis6797,v-rpundir;Aaron-Junker;dedavis6797;niels9001;Priyanshu073,dedavis6797;niels9001,niels9001,,dedavis6797,
microsoft/PowerToys,12087,"[General]: In Scan mode, Screen Reader is announcing some hidden text 'Version' below Updates H2 in General Tab. ### Microsoft PowerToys version

""0.41.3""

### Running as admin

- [ ] Yes

### Area(s) with issue?

General

### Steps to reproduce

**Test Environment:**
OS: Windows 10 Version Dev
App version: 0.41.3
App name: PowerToys
Screen Reader: Narrator
Tool: Accessibility Insight for Windows

**Repro Steps:**
Launch 'PowerToys' application.
Open Narrator and Turn on Narrator. 
In General tab, Navigate to 'Installed Version' text  and Observe the issue.

**User Impact:**
Screen Reader user are impacted here as hidden text is announced by Screen reader which is inappropriate.

Guidelines Reference: -> Priority 2
https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships

**Attachments:**
[In Scan mode, Screen Reader is announcing some hidden text 'Version' below Updates H2 in General Tab..zip](https://github.com/microsoft/PowerToys/files/6746887/In.Scan.mode.Screen.Reader.is.announcing.some.hidden.text.Version.below.Updates.H2.in.General.Tab.zip)


### 閴佹棑绗 Expected Behavior

In Scan mode, Screen Reader should not announce hidden text 'Version' below Updates H2 in General Tab.

### 閴 Actual Behavior

In Scan mode, Screen Reader is announcing some hidden text 'Version' below Updates H2 in General Tab.

### Other Software

_No response_",niels9001,Issue-Bug;Product-Settings;Resolution-Fix-Committed;Area-Accessibility;Accessibility [E+D];A11yTTValidated;A11ySev3;A11yWCAG,2021-07-01T09:03:44Z,2021-08-05T10:58:26Z,v-rpundir,dedavis6797,v-rpundir;Aaron-Junker;niels9001;Priyanshu073,dedavis6797;niels9001,niels9001,,dedavis6797,
microsoft/PowerToys,12093,"[Color Picker/ Fancy Zone/ PowerToys Run]: Tooltip is not dismiss by 'Esc' key. ### Microsoft PowerToys version

""0.41.3""

### Running as admin

- [ ] Yes

### Area(s) with issue?

ColorPicker, FancyZones, PowerToys Run

### Steps to reproduce

**Test Environment:**
OS: Windows 10 Version Dev
App version: 0.41.3
App name: PowerToys
Screen Reader: Narrator
Tool: Accessibility Insight for Windows

**Repro Steps:**

1. Launch 'PowerToys' application.
2. In Color Picker tab, Navigate to 'Activate Color Picker' edit field a tooltip appear then press ESC key and Observe the issue.
3. In Fancy Zones tab, Navigate to 'Open Layout editor' edit field a tooltip appear then press ESC key and Observe the issue.
4. In PowerToys Run, Navigate to 'Open PowerToys Run' edit field a tooltip appear then press ESC key and Observe the issue.

**User Impact:**
User are impacted here as Tooltip which is override some informative content is not dismiss with Esc key instead it is taken as input.

**Guidelines Reference:** -> Priority 2
https://www.w3.org/WAI/WCAG21/Understanding/content-on-hover-or-focus

**Attachments:**
[Tooltip is not dismiss by 'Esc' key which appear on screen when user navigate to 'Activate Color Picker' edit field..zip](https://github.com/microsoft/PowerToys/files/6747234/Tooltip.is.not.dismiss.by.Esc.key.which.appear.on.screen.when.user.navigate.to.Activate.Color.Picker.edit.field.zip)


### 閴佹棑绗 Expected Behavior

Tooltip is should dismiss by 'Esc' key which appear on screen when user navigate to 'Activate Color Picker' edit field.

### 閴 Actual Behavior

Tooltip is not dismiss by 'Esc' key which appear on screen when user navigate to 'Activate Color Picker' edit field. In Current scenario edit field take 'Esc' as input.

### Other Software

_No response_",yuyoyuppe,Issue-Bug;Product-PowerToys Run;FancyZones-Settings;Product-FancyZones;Resolution-Fix-Committed;Area-Accessibility;Product-Color Picker;Accessibility [E+D];A11yTTValidated;A11ySev3;A11yWCAG,2021-07-01T09:59:01Z,2021-11-01T10:12:33Z,v-rpundir,niels9001;v-rpundir,v-rpundir;Aaron-Junker;dedavis6797;niels9001;Satyam3190,dedavis6797,yuyoyuppe,,niels9001,
microsoft/PowerToys,12094,"[Screen Readers - Power Toys - Color Picker]: The ControlType and LocalizedControlType must not both be set to ""Custom"". ### Microsoft PowerToys version

0.41.3

### Running as admin

- [ ] Yes

### Area(s) with issue?

ColorPicker

### Steps to reproduce

**Test Environment:**
OS: Windows 10 Version Dev
App version: 0.41.3
App name: PowerToys
Screen Reader: Narrator
Tool: Accessibility Insight for Windows

**Repro Steps:**
Launch Accessibility Insights for Windows tool.
Open Power Toys Settings App.
Navigate to ""Color picker"" list item and activate it.
Now Press shortcut key which appears on ""Activate Color Picker"" edit field and Choose any color.
Run Accessibility Insights for Windows tool.
Observe the issue.

**User Impact -> Priority 2**
When standard controls from accessible technologies are not used and if the user interface elements are not used according to specification, Assistive Technologies (AT) will not be able to gather information about, activate(or set) and keep up to date on the status of user interface controls in the content.

**WCAG Reference:**
https://www.w3.org/TR/WCAG21/#name-role-value

![image](https://user-images.githubusercontent.com/86594814/124106277-afccc100-da81-11eb-9740-428c8d451642.png)
![image](https://user-images.githubusercontent.com/86594814/124106314-b824fc00-da81-11eb-8b9f-bb8e2e4827f6.png)
![image](https://user-images.githubusercontent.com/86594814/124106351-c246fa80-da81-11eb-8d79-ddff18680aa4.png)

### 閴佹棑绗 Expected Behavior

The ControlType and LocalizedControlType much not both be set to ""Custom"".

### 閴 Actual Behavior

The ControlType and LocalizedControlType both are set to ""Custom"".

### Other Software

_No response_",niels9001,Issue-Bug;Resolution-Fix-Committed;Area-Accessibility;Product-Color Picker;Accessibility [E+D];A11yTTValidated;A11ySev3;A11yWCAG,2021-07-01T10:04:21Z,2021-08-05T10:59:27Z,v-amanpra,dedavis6797,v-amanpra;Aaron-Junker;v-rpundir;niels9001;Priyanshu073,dedavis6797;niels9001,niels9001,,dedavis6797,
microsoft/PowerToys,12097,"[Color Picker- Editor]: Whole Color Editor pop-up get closed when user press 'ESC' inside 'Adjust color pop-up'. ### Microsoft PowerToys version

""0.41.3""

### Running as admin

- [ ] Yes

### Area(s) with issue?

FancyZones, PowerToys Run

### Steps to reproduce

**Test Environment:**
OS: Windows 10 Version Dev
App version: 0.41.3
App name: PowerToys
Screen Reader: Narrator
Tool: Accessibility Insight for Windows

**Repro Steps:**

1. Launch 'PowerToys' application.
2. In Color Picker tab, Open Color Picker using given shortcut key.
3. Pick any color then Inside Color picker editor open 'Adjust color' button.
4. Then press 'Esc' key to close the adjust pop-up and observe the issue.

**User Impact:** -> Priority 2
Multiple ways should be given to perform an action as user have to navigate multiple times to close the pop-up.

**Guidelines Reference:**
https://www.w3.org/WAI/WCAG21/Understanding/multiple-ways

Attachments:
[Whole Color Editor pop-up get closed when user press 'ESC' inside 'Adjust color pop-up'..zip](https://github.com/microsoft/PowerToys/files/6747371/Whole.Color.Editor.pop-up.get.closed.when.user.press.ESC.inside.Adjust.color.pop-up.zip)


### 閴佹棑绗 Expected Behavior

Only Adjust color pop-up should close when user press 'ESC' inside 'Adjust color pop-up'.

### 閴 Actual Behavior

Whole Color Editor pop-up get closed when user press 'ESC' inside 'Adjust color pop-up'.

**Note Issue:** Same issue repro when press Esc key to close search results inside PowerToys Search Launcher.

### Other Software

_No response_",jaimecbernardo,Issue-Bug;Resolution-Fix-Committed;Area-Accessibility;Product-Color Picker;Accessibility [E+D];A11yTTValidated;A11ySev3;A11yWCAG,2021-07-01T10:16:01Z,2021-08-05T11:37:06Z,v-rpundir,niels9001;dedavis6797,v-rpundir;Aaron-Junker;jaimecbernardo;Priyanshu073,dedavis6797,jaimecbernardo,,dedavis6797,
microsoft/PowerToys,12100,"[PowerToys Run/Color Picker/ Fancy Zones]: Screen Reader user are not informed about when Shortcut edit field gets automatically corrected. ### Microsoft PowerToys version

""0.41.3""

### Running as admin

- [ ] Yes

### Area(s) with issue?

ColorPicker, FancyZones, PowerToys Run

### Steps to reproduce

**Test Environment:**
OS: Windows 10 Version Dev
App version: 0.41.3
App name: PowerToys
Screen Reader: Narrator
Tool: Accessibility Insight for Windows

**Repro Steps:**

1. Launch 'PowerToys' application.
2. Open Narrator and Turn on Narrator.
3. In In Color Picker tab, Navigate to 'Activate Color Picker' edit field, Change shortcut as 'h' then move away and Observe the issue.
4. In Fancy Zones tab, Navigate to 'Open Layout editor' edit field, Change shortcut as 'h' then move away and Observe the issue.
5. In PowerToys Run, Navigate to 'Open PowerToys Run' edit field, Change shortcut as 'h' then move away and Observe the issue.

User Impact: -> Priority 2
People with disability will confuse if field gets automatically gets corrected at same time user is not inform about that change. 

Guidelines Reference:
https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships

**Attachments:**
[Shortcut edit field gets automatically corrected which is confusing..zip](https://github.com/microsoft/PowerToys/files/6747601/Shortcut.edit.field.gets.automatically.corrected.which.is.confusing.zip)


### 閴佹棑绗 Expected Behavior

Screen Reader and other user should be informed about change automatically.

### 閴 Actual Behavior

Screen Reader user are not informed about when Shortcut edit field gets automatically corrected.

### Other Software

_No response_",stefansjfw,Issue-Bug;Product-PowerToys Run;Product-Settings;Product-FancyZones;Resolution-Fix-Committed;Area-Accessibility;Product-Color Picker;Accessibility [E+D];A11yTTValidated;A11ySev3;A11yWCAG,2021-07-01T11:04:24Z,2021-08-05T11:08:47Z,v-rpundir,dedavis6797,v-rpundir;dedavis6797;stefansjfw;Suriya617,dedavis6797,stefansjfw,,dedavis6797,
microsoft/PowerToys,12103,"PowerToys Run Issue: Microsoft.Plugin.Calculator.Main ### Microsoft PowerToys version

0.41.3.0

### Running as admin

- [x] Yes

### Area(s) with issue?

PowerToys Run

### Steps to reproduce

Clicking the ""Enable PowerToys Run"" toggle.

### 閴佹棑绗 Expected Behavior

No error

### 閴 Actual Behavior

Error popup:
![image](https://user-images.githubusercontent.com/73694975/124117404-baf9ff80-da35-11eb-975c-e47d28a22000.png)
[2021-07-01.txt](https://github.com/microsoft/PowerToys/files/6747737/2021-07-01.txt)


### Other Software

_No response_",jaimecbernardo,Issue-Bug;Resolution-Duplicate;Product-PowerToys Run;Priority-1;Severity-Crash,2021-07-01T11:30:47Z,2021-07-02T08:13:38Z,stl314x,dedavis6797;stl314x;jaimecbernardo;mykhailopylyp,stl314x;dedavis6797,dedavis6797;mykhailopylyp,,,mykhailopylyp,microsoft/PowerToys#11916;
microsoft/PowerToys,12104,"[Usable - PowerToys Run]:  Keyboard user is not able to drag the 'PowerToys Run'  Query Launcher. ### Microsoft PowerToys version

0.41.3

### Running as admin

- [X] Yes

### Area(s) with issue?

PowerToys Run

### Steps to reproduce

Test Environment:
OS: Windows 10 Version Dev
App version: 0.41.3
App name: PowerToys

Repro Steps:

1. Launch 'PowerToys' application.
2. Navigate to 'PowerToy Run' tab.
3. Then Open 'PowerToy Run' using defined Shortcut key.
4. Search Edit field appear and Observe the issue.

**User Impact -> Priority 3**
If the content is not operated through a keyboard or keyboard interface, it would not be operable by people with no vision, Some people with hand tremors find using a mouse very difficult , as well as by people who must use alternate keyboards or input devices that act as keyboard emulators. Individuals with low vision would also find it difficult to control it from the keyboard.

**Observation:**
For native Win32 application we can use **window+arrow** key to drag the application.

[ScreenCapture_7-1-2021 4.55.35 PM.zip](https://github.com/microsoft/PowerToys/files/6747751/ScreenCapture_7-1-2021.4.55.35.PM.zip)

### 閴佹棑绗 Expected Behavior

Keyboard user should be able to drag the 'PowerToys Run'  Query Launcher via keyboard.

### 閴 Actual Behavior

Keyboard user is not able to drag the 'PowerToys Run'  Query Launcher.

### Other Software

_No response_",stefansjfw,Issue-Bug;Product-PowerToys Run;Area-Accessibility;Accessibility [E+D];A11yTTValidated;A11yUsable,2021-07-01T11:32:07Z,2021-09-27T13:44:48Z,v-amanpra,jaimecbernardo,v-amanpra;Aaron-Junker;v-rpundir;Priyanshu073,dedavis6797,stefansjfw,,jaimecbernardo,
microsoft/PowerToys,12110,"[Color Picker- Picker]: Screen Reader announce incorrect name for 'Color Picker' when user open it using shortcut key. ### Microsoft PowerToys version

""0.41.3""

### Running as admin

- [ ] Yes

### Area(s) with issue?

ColorPicker

### Steps to reproduce

**Test Environment:**
OS: Windows 10 Version Dev
App version: 0.41.3
App name: PowerToys
Screen Reader: Narrator
Tool: Accessibility Insight for Windows

**Repro Steps:**

1. Launch 'PowerToys' application.
2. Open Narrator and Turn on Narrator.
3. In In Color Picker tab, Open Color using shortcut key.
4. And observe the Screen Reader announcement.

**User Impact:** -> Priority 2
Screen Reader user are impacted here as announced name is confusing for Screen Reader user.

**Guidelines Reference:** 
EN 301 549 V3.2.1---11.5.2.5 Object information

**Attachments:**
[Screen Reader announce incorrect name for 'Color Picker' when user open it using shortcut key..zip](https://github.com/microsoft/PowerToys/files/6748144/Screen.Reader.announce.incorrect.name.for.Color.Picker.when.user.open.it.using.shortcut.key.zip)

### 閴佹棑绗 Expected Behavior

Screen Reader should announce correct and descriptive name for 'Color Picker' when user open it using shortcut key. Screen reader should announce like this 'Color Picker <Visible Color name and code>'

### 閴 Actual Behavior

Screen Reader announce incorrect name for 'Color Picker' when user open it using shortcut key.

### Other Software

_No response_",stefansjfw,Issue-Bug;Resolution-Fix-Committed;Area-Accessibility;Product-Color Picker;Accessibility [E+D];A11yTTValidated;A11ySev3;A11yWCAG,2021-07-01T12:48:47Z,2021-08-05T11:00:59Z,v-rpundir,dedavis6797,v-rpundir;dedavis6797;niels9001;Suriya617,dedavis6797,stefansjfw,,dedavis6797,
microsoft/PowerToys,12111,"[Color Picker- Picker]: Screen Reader is not announcing the color format value when user navigate to 'Copy to Clipboard' button. ### Microsoft PowerToys version

0.41.3

### Running as admin

- [X] Yes

### Area(s) with issue?

ColorPicker

### Steps to reproduce

**Test Environment:**
OS: Windows 10 Version Dev
App version: 0.41.3
App name: PowerToys
Screen Reader: Narrator
Tool: Accessibility Insight for Windows

**Repro Steps:**

Launch 'PowerToys' application.
Open Narrator and Turn on Narrator.
In In Color Picker tab, Open Color using shortcut key.
Select any color and Click to open the ""Color Picker"" dialog box.
Navigate to the 'Copy to clipboard' button And observe the Screen Reader announcement.

**User Impact -> Priority 2**
Screen Reader user are impacted here as Screen Reader is not announcing the color format value

**Guidelines Reference:**
EN 301 549 V3.2.1---11.5.2.5 Object information

**Observation:**
Same Issue is repro with NVDA.

**Attachments:**
[Screen Reader is not announcing the color format value.zip](https://github.com/microsoft/PowerToys/files/6748305/Screen.Reader.is.not.announcing.the.color.format.value.zip)

### 閴佹棑绗 Expected Behavior

Screen Reader should announce the color format value when user navigate to 'Copy to Clipboard' button. As it will be easy for  the screen reader user to know which color is selected.

### 閴 Actual Behavior

Screen Reader is not announcing the color format value when user navigate to 'Copy to Clipboard' button.

### Other Software

_No response_",yuyoyuppe,Issue-Bug;Resolution-Fix-Committed;Area-Accessibility;Product-Color Picker;Accessibility [E+D];A11yTTValidated;A11ySev3;A11yWCAG,2021-07-01T13:02:29Z,2021-08-05T11:36:51Z,v-amanpra,dedavis6797,v-amanpra;dedavis6797;v-rpundir;yuyoyuppe;Suriya617,dedavis6797;v-rpundir;yuyoyuppe,yuyoyuppe,,dedavis6797,
microsoft/PowerToys,12113,"[Color Picker]: Screen Reader remain silent when user navigate with 'color picker'. ### Microsoft PowerToys version

""0.41.3""

### Running as admin

- [ ] Yes

### Area(s) with issue?

ColorPicker

### Steps to reproduce

**Test Environment:**
OS: Windows 10 Version Dev
App version: 0.41.3
App name: PowerToys
Screen Reader: Narrator
Tool: Accessibility Insight for Windows

**Pre-requisite:**
1. Navigate to Settings>Accessibility>Mouse
2. Then Toggle on Control your mouse with keyboard

**Repro Steps:**
1. Launch 'PowerToys' application.
2. Open Narrator and Turn on Narrator.
3. In In Color Picker tab, Open Color using shortcut key.
4. And Move Through using Numeric Key and observe the Screen Reader announcement.

**User Impact:** -> Priority 1
Screen Reader user are impacted here as screen reader remain silent while moving color picker.

**Guidelines Reference:**
https://www.w3.org/WAI/WCAG21/Understanding/info-and-relationships

**Attachments:**
[Screen Reader remain silent when user navigate with 'color picker'..zip](https://github.com/microsoft/PowerToys/files/6748558/Screen.Reader.remain.silent.when.user.navigate.with.color.picker.zip)

### 閴佹棑绗 Expected Behavior

Screen Reader should announce color values which display on color picker window when user navigate with 'color picker'.

### 閴 Actual Behavior

Screen Reader remain silent when user navigate with 'color picker'.

### Other Software

_No response_",yuyoyuppe,Issue-Bug;Resolution-Fix-Committed;Priority-1;Area-Accessibility;Product-Color Picker;Accessibility [E+D];A11yTTValidated;A11ySev2;A11yWCAG,2021-07-01T13:38:42Z,2021-08-05T10:43:01Z,v-rpundir,dedavis6797,v-rpundir;dedavis6797;yuyoyuppe;Suriya617,dedavis6797;yuyoyuppe,yuyoyuppe,,dedavis6797,
microsoft/PowerToys,12117,"[Awake] Tray icon missing after update ### Microsoft PowerToys version

0.41.4

### Running as admin

- [ ] Yes

### Area(s) with issue?

Awake

### Steps to reproduce

Update from 0.41.3 to 0.41.4 with running PT and Awake.

### 閴佹棑绗 Expected Behavior

After update both Tray icons are shown.

### 閴 Actual Behavior

Tray icon for awake is missing until I closed and restart PT. Before restart PT I tried to disable and enabled Awake module, which doesn't bring the awake icon in tray back.

### Other Software

_No response_

[PowerToysReport_2021-07-01-18-04-57.zip](https://github.com/microsoft/PowerToys/files/6749540/PowerToysReport_2021-07-01-18-04-57.zip)
",dend,Issue-Bug;Needs-Repro;Priority-2;Product-Awake,2021-07-01T16:10:52Z,2021-08-05T06:34:13Z,htcfreek,Feejus;dedavis6797;htcfreek;rakleed;pc-v2;Jay-o-Way;dend,htcfreek;dedavis6797,dedavis6797,dend,,dedavis6797,
microsoft/PowerToys,12118,"[BugReport] Incorect logfiles for Awake and FZ ### Microsoft PowerToys version

0.41.4

### Running as admin

- [ ] Yes

### Area(s) with issue?

General

### Steps to reproduce

Create bug report by clicking tray menu entry.

### 閴佹棑绗 Expected Behavior

Two different files:
- EventViewer-PowerToys.Awake.exe
- FancyZonesEditor.exe.xml

### 閴 Actual Behavior

One empty file inside zip:
- EventViewer-PowerToys.Awake.exeFancyZonesEditor.exe.xml

### Other Software

_No response_

[PowerToysReport_2021-07-01-18-04-57.zip](https://github.com/microsoft/PowerToys/files/6749552/PowerToysReport_2021-07-01-18-04-57.zip)
",jaimecbernardo,Issue-Bug;Product-FancyZones;Resolution-Fix-Committed;Area-Bug Report Tool;Product-Awake,2021-07-01T16:13:39Z,2021-07-09T02:13:08Z,htcfreek,jaimecbernardo;dend;htcfreek,htcfreek;dedavis6797,dedavis6797,jaimecbernardo,,dend,
microsoft/PowerToys,12119,"[Awake] Log folder version is 0.1.0 ### Microsoft PowerToys version

0.41.4

### Running as admin

- [ ] Yes

### Area(s) with issue?

Awake

### Steps to reproduce

Create BugReport by clicking entry in try menu.

### 閴佹棑绗 Expected Behavior

Folder path: `PowerToysReport_2021-07-01-18-04-57.zip\Awake\Logs\0.41.3` or `PowerToysReport_2021-07-01-18-04-57.zip\Awake\Logs\0.41.4`.

### 閴 Actual Behavior

Folder path: `PowerToysReport_2021-07-01-18-04-57.zip\Awake\Logs\0.0.1`

### Other Software

_No response_

[PowerToysReport_2021-07-01-18-04-57.zip](https://github.com/microsoft/PowerToys/files/6749570/PowerToysReport_2021-07-01-18-04-57.zip)
",dend,Issue-Bug;Area-Bug Report Tool;Product-Awake,2021-07-01T16:16:15Z,2021-07-09T02:17:12Z,htcfreek,jaimecbernardo;dedavis6797;htcfreek;dend,htcfreek,dedavis6797,dend,,dend,
microsoft/PowerToys,12145,"Bug in right-click menu of Awake app icon in the notification area  ### Microsoft PowerToys version

0.41.4

### Running as admin

- [ ] Yes

### Area(s) with issue?

Awake

### Steps to reproduce

The  right-click menu of the icon in the notification area of the task bar is not working. It doesn't matter which menu item I click the settings of the Awake app don't change.

I'm referring to this icon:

![image](https://user-images.githubusercontent.com/10523743/124248721-6df45700-db23-11eb-97c5-2f1af83a3b2c.png)

If I try to change a setting via the merging menu: 

![image](https://user-images.githubusercontent.com/10523743/124248777-7cdb0980-db23-11eb-8dfb-89c2b375454f.png)

It doesn't change.

![image](https://user-images.githubusercontent.com/10523743/124248855-8e241600-db23-11eb-8ada-f696cf13e4b3.png)

For me the only way to change the settings in the awake app is using the PowerToys window:

![image](https://user-images.githubusercontent.com/10523743/124249510-3fc34700-db24-11eb-809c-b942229a024e.png)
(This window is working)

### 閴佹棑绗 Expected Behavior

To be able to change Awake settings via the emerging menu of the app icon in the notification area.

### 閴 Actual Behavior

The settings don't change using the emerging menu of the app icon in the notification area.

### Other Software

_No response_",dend,Issue-Bug;Resolution-Fix-Committed;Priority-1;Product-Awake,2021-07-02T08:59:57Z,2021-08-04T02:47:23Z,freddyfdeb,pc-v2;hearnia2k;jaimecbernardo;dend;UweHering;Feejus;freddyfdeb;robinmalik;javitron100,freddyfdeb;jaimecbernardo;dedavis6797,dend,jaimecbernardo;dend,dend,dend,
microsoft/PowerToys,12147,"[Shortcut Guide] Incorrect Win+index shortcut shown when taskbar grouping is disabled ### Microsoft PowerToys version

0.41.4

### Running as admin

- [ ] Yes

### Area(s) with issue?

Shortcut Guide

### Steps to reproduce

1. Disable taskbar grouping (I use 7+ Taskbar Tweaker for this behaviour)
2. Place two of the same applications next to each other on the taskbar
3. Open the Shortcut Guide
4. Notice the incorrect numbers on the taskbar items

### 閴佹棑绗 Expected Behavior

Since `Win`+`2` would bring the ""This PC"" explorer window to the front, there should be a 2 above it, and all others on the right should be increased by one.

### 閴 Actual Behavior

![image](https://user-images.githubusercontent.com/9705046/124250534-430b0280-db25-11eb-957f-01a3e49d27e0.png)

It works correctly when there are none of the same applications next to each other in the taskbar:
![image](https://user-images.githubusercontent.com/9705046/124250296-0939fc00-db25-11eb-933f-34bca5be8745.png)

### Other Software

[7+ Taskbar Tweaker v5.11.2](https://rammichael.com/7-taskbar-tweaker), for tweaking the taskbar's grouping behaviour (not forcing the same applications to be next to each other)",stefansjfw,Issue-Bug;Product-Shortcut Guide;Resolution-External;Area-App Compat,2021-07-02T09:11:01Z,2021-12-23T17:44:19Z,Broxzier,dedavis6797;stefansjfw;sredna;crutkas,Broxzier;Aaron-Junker;dedavis6797;stefansjfw,dedavis6797;crutkas,stefansjfw,,stefansjfw,
